gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	differentiation	diff_expr
FANCC	248.55072391180823	-0.8982985636221122	0.2534962590122238	-3.543636372080724	3.946491487597909e-4	0.00105403222267753	TRUE	Healthy vs. Pre treatment	NA
GNA12	1410.878050761112	-0.8988067938425641	0.15525339083426243	-5.789289296760461	7.0684863842677654e-9	6.01159400707225e-8	TRUE	Healthy vs. Pre treatment	NA
C16orf93	35.193985202444246	-0.8993169152570585	0.3459196870747167	-2.5997852936968315	0.00932821037392827	0.01802179994245385	TRUE	Healthy vs. Pre treatment	NA
HIP1	2406.9744988663792	-0.8994663618647222	0.15606560447163134	-5.76338626893424	8.244281535643877e-9	6.888782192171289e-8	TRUE	Healthy vs. Pre treatment	NA
ZNF513	256.3664393728728	-0.8996551192201284	0.25056163795448616	-3.5905541110149843	3.2997571495177984e-4	8.998543092390583e-4	TRUE	Healthy vs. Pre treatment	NA
ASAP3	1445.2535849071958	-0.9002703880400261	0.1602140860117693	-5.619171262968053	1.9187558687863268e-8	1.4626961632630296e-7	TRUE	Healthy vs. Pre treatment	NA
TAGLN	4063.017447922832	-0.9007870463684384	0.3015990036563599	-2.9867043174810677	0.00282002327016623	0.00616216251183876	TRUE	Healthy vs. Pre treatment	NA
P2RY4	19.52768498277312	-0.9009062511125544	0.3000196039774625	-3.0028246126884106	0.00267486536449963	0.00588759327050493	TRUE	Healthy vs. Pre treatment	NA
LINC00535	15.206789186568749	-0.9009249353255536	0.31830024888483055	-2.8304248535210292	0.00464862298571462	0.00966433353422933	TRUE	Healthy vs. Pre treatment	NA
C9orf37	121.18387369475975	-0.9009260455214634	0.21470737897487377	-4.196064661694253	2.7159273802417058e-5	9.633047232077609e-5	TRUE	Healthy vs. Pre treatment	NA
GTF3C5	675.5320867903648	-0.9009645439946308	0.1512642229065552	-5.95623027496204	2.5812256354123664e-9	2.4860342025751508e-8	TRUE	Healthy vs. Pre treatment	NA
LOXL2	1322.607827148089	-0.9013130007564604	0.3340227612090921	-2.6983580325301695	0.0069682452324958	0.01385926232769196	TRUE	Healthy vs. Pre treatment	NA
MYLK3	11.086168651021438	-0.9013499904123824	0.26681209569950787	-3.37822012172758	7.295665555353811e-4	0.00183079556033708	TRUE	Healthy vs. Pre treatment	NA
TSHZ1	813.8899017515472	-0.9014152982989388	0.11060856886699943	-8.149597337099982	3.651380300257043e-16	2.7167033627787383e-14	TRUE	Healthy vs. Pre treatment	NA
PIN1	402.8560551249413	-0.901609106569518	0.15683216170271524	-5.748878908387248	8.983712708833363e-9	7.402291672177313e-8	TRUE	Healthy vs. Pre treatment	NA
ALDH3A1	9.493516570467769	-0.9016261520386236	0.3686407753901627	-2.4458123252490416	0.01445262098608575	0.02653927753963649	TRUE	Healthy vs. Pre treatment	NA
JPH4	61.20661214669612	-0.9018559159522724	0.3066424539244605	-2.941066719269208	0.00327084074619966	0.00706113186584391	TRUE	Healthy vs. Pre treatment	NA
SHPK	553.9931605587919	-0.9023335183816288	0.17543960766615616	-5.143271410516822	2.699951220804542e-7	1.561612827621456e-6	TRUE	Healthy vs. Pre treatment	NA
NOP9	380.5410926090922	-0.90262273214233	0.16310848663757044	-5.533879632811329	3.132239653125025e-8	2.2591946514174474e-7	TRUE	Healthy vs. Pre treatment	NA
KHSRP	1005.1438019300792	-0.9026839595480136	0.1358007181356668	-6.647122135585616	2.988790174622509e-11	4.803921495956524e-10	TRUE	Healthy vs. Pre treatment	NA
MVK	105.65996405830762	-0.9032005085088416	0.1836791681873933	-4.917272423552014	8.775838596758332e-7	4.459968272049616e-6	TRUE	Healthy vs. Pre treatment	NA
KCNA5	29.1281069553536	-0.9032542236432796	0.3970857144891301	-2.274708433682535	0.02292342623479902	0.03992566472966821	TRUE	Healthy vs. Pre treatment	NA
SH3GL1P1	86.88141259924731	-0.9043025784614388	0.23648847017140712	-3.823875970807367	1.3137001828132387e-4	3.94614393059118e-4	TRUE	Healthy vs. Pre treatment	NA
ARNT2	108.04406716525584	-0.904411825932398	0.21689830436790347	-4.169750559222133	3.0493320493120244e-5	1.0668571671721073e-4	TRUE	Healthy vs. Pre treatment	NA
GSTT2	71.1581800560528	-0.9045169365971696	0.29226065973315	-3.0948980181699546	0.00196880578995676	0.00447033285828821	TRUE	Healthy vs. Pre treatment	NA
EDC4	1073.9536716458745	-0.9053593618206334	0.1903732545130087	-4.755706699119165	1.977534055191418e-6	9.225505283472294e-6	TRUE	Healthy vs. Pre treatment	NA
FUS	1447.294521655589	-0.9054908860084048	0.12033107117311378	-7.524996471657134	5.272174792151973e-14	1.9240487147254613e-12	TRUE	Healthy vs. Pre treatment	NA
AKT2	2243.1720134620896	-0.9056842518877272	0.16135821350289284	-5.612879767483855	1.989868662759636e-8	1.509260213735604e-7	TRUE	Healthy vs. Pre treatment	NA
ZFYVE27	540.6240902337956	-0.906053167153633	0.23298565748011751	-3.888879585778595	1.0070806560353356e-4	3.1071773994806307e-4	TRUE	Healthy vs. Pre treatment	NA
LINC00570	3.9641328810876257	-0.9061875365643536	0.4012686588735488	-2.2583062906239064	0.02392657037747855	0.04147342872431173	TRUE	Healthy vs. Pre treatment	NA
TOP1MT	236.91277327906585	-0.9063594528445262	0.1854684393820988	-4.886866228368162	1.024536553659229e-6	5.134757757142756e-6	TRUE	Healthy vs. Pre treatment	NA
AX746765	8.552081741327596	-0.9063696959265772	0.3128223962408139	-2.8973938785023705	0.00376277015036525	0.00800473593380041	TRUE	Healthy vs. Pre treatment	NA
POM121L9P	103.04841645995629	-0.9063726071216062	0.3996157808031795	-2.26811014645094	0.02332249410173949	0.04053410103279665	TRUE	Healthy vs. Pre treatment	NA
TRAK1	2808.658098701461	-0.9068639490052856	0.1595436918970694	-5.684110341324899	1.3149536244015652e-8	1.0434810485565525e-7	TRUE	Healthy vs. Pre treatment	NA
GFER	200.752421314542	-0.9069091165306926	0.16726354955964545	-5.422036773213956	5.892375636972602e-8	3.98688204202079e-7	TRUE	Healthy vs. Pre treatment	NA
DGCR8	1112.4425068655564	-0.9070454498124187	0.24111162424186605	-3.7619316474867888	1.686061310869827e-4	4.948393893762144e-4	TRUE	Healthy vs. Pre treatment	NA
CUL9	1258.6813274616202	-0.9074166788585176	0.21781511418755065	-4.165995010232314	3.099974817238176e-5	1.0836062794852746e-4	TRUE	Healthy vs. Pre treatment	NA
MAFIP	1118.755847539414	-0.9075121677910678	0.32555115750458924	-2.7876176965467394	0.00530971628436423	0.0108666415817586	TRUE	Healthy vs. Pre treatment	NA
DBIL5P	7.71596255190809	-0.9077268624390592	0.34682089106981184	-2.617278502569622	0.00886339915469794	0.01721888478151221	TRUE	Healthy vs. Pre treatment	NA
PLOD3	861.0331665182671	-0.9080261366341218	0.1960116414026453	-4.632511263802251	3.6125667385105857e-6	1.5876301498990242e-5	TRUE	Healthy vs. Pre treatment	NA
LIN7B	24.636757283037085	-0.9080267716052552	0.3128137209335948	-2.9027715564881325	0.00369876332964422	0.00788572310530471	TRUE	Healthy vs. Pre treatment	NA
KIAA1462	2648.1538281169383	-0.9081313033455758	0.1811409235470015	-5.013396672397657	5.347749067214758e-7	2.8706728733201946e-6	TRUE	Healthy vs. Pre treatment	NA
WDR83	85.3962790579021	-0.9081503296925988	0.16281215157308973	-5.577902637598346	2.4343583482318377e-8	1.8112774305729545e-7	TRUE	Healthy vs. Pre treatment	NA
U2AF2	1399.487433600102	-0.9082046772208456	0.1838317090252751	-4.940413610015322	7.795702700298249e-7	4.023528773628867e-6	TRUE	Healthy vs. Pre treatment	NA
RASL10B	52.4925872016631	-0.9085085719460292	0.4126289605450887	-2.201756684130645	0.0276825003117238	0.04722223673128361	TRUE	Healthy vs. Pre treatment	NA
PCDHGB6	386.7056708129104	-0.9085448870435824	0.2330532899266698	-3.898442658026651	9.681331962899312e-5	3.0026404713219193e-4	TRUE	Healthy vs. Pre treatment	NA
UBE2S	114.79486755053324	-0.9086690237099868	0.3082722293485411	-2.9476188161036734	0.00320231663967256	0.00692313392889423	TRUE	Healthy vs. Pre treatment	NA
CAD	1219.570652196397	-0.9090117554385594	0.20584822602028355	-4.415931936906702	1.0057572963548784e-5	3.9521129919641976e-5	TRUE	Healthy vs. Pre treatment	NA
RNF31	1060.6773230547549	-0.9090122358985594	0.19642369975828347	-4.62781343095145	3.695466950972012e-6	1.62114889051275e-5	TRUE	Healthy vs. Pre treatment	NA
RILP	216.0240527127016	-0.9091973045661932	0.20023096334613125	-4.540742797079292	5.605638278863291e-6	2.3490122187841652e-5	TRUE	Healthy vs. Pre treatment	NA
C19orf33	12.321008023226108	-0.9094414174159878	0.3815252008377608	-2.3836994657732125	0.01713959317847362	0.03086325896751565	TRUE	Healthy vs. Pre treatment	NA
PEX26	826.1204952112577	-0.9095096844493884	0.16010795584336984	-5.680602688720491	1.342209379357156e-8	1.0620937568610569e-7	TRUE	Healthy vs. Pre treatment	NA
SVIL	5129.162072566313	-0.9111537584083031	0.16365539748387972	-5.567514255055676	2.5839894490912732e-8	1.9044995332959453e-7	TRUE	Healthy vs. Pre treatment	NA
OTUD7A	72.42842501187414	-0.9114503813221786	0.29608863624265913	-3.078302473503915	0.00208183491200014	0.00470131294315803	TRUE	Healthy vs. Pre treatment	NA
GLI3	1832.484602235313	-0.9118163216560315	0.16528002108720558	-5.516796982830346	3.452338558833424e-8	2.465653293845354e-7	TRUE	Healthy vs. Pre treatment	NA
PGM5P2	35.449847549496134	-0.911874489250216	0.3994802858319605	-2.2826520396398027	0.02245087297422141	0.0392038498704468	TRUE	Healthy vs. Pre treatment	NA
PRKAG2-AS1	21.53965113836837	-0.9122137755400264	0.2657120459695233	-3.4330915341514308	5.967406009808012e-4	0.00152785901777296	TRUE	Healthy vs. Pre treatment	NA
RAB1B	1580.8088002869083	-0.9127090475726738	0.14494362332843166	-6.296993455893825	3.0347408686940987e-10	3.700908113000328e-9	TRUE	Healthy vs. Pre treatment	NA
NR1H2	931.6387399211452	-0.9127866929232016	0.1739704536527938	-5.2467914738264705	1.5477090607658886e-7	9.484566709787448e-7	TRUE	Healthy vs. Pre treatment	NA
FLJ12825	39.810469861073194	-0.9130253130827852	0.3638039129166535	-2.5096632572282336	0.01208463404094297	0.02264031476629494	TRUE	Healthy vs. Pre treatment	NA
SLC25A35	80.28582881044625	-0.9134591082233672	0.25612504301114936	-3.566457607909912	3.618393106973251e-4	9.7653680415982e-4	TRUE	Healthy vs. Pre treatment	NA
HAGH	404.2512087295966	-0.9135697346958028	0.1966992220684096	-4.644501005591544	3.408993886092587e-6	1.5076493195988492e-5	TRUE	Healthy vs. Pre treatment	NA
SLC45A3	93.603179883628	-0.913651331949174	0.37013609300548195	-2.4684199925772767	0.01357109859703751	0.02510775178820116	TRUE	Healthy vs. Pre treatment	NA
AX748212	168.09707043998677	-0.9136700397241506	0.2968780297513511	-3.077593988647092	0.00208679019784022	0.00471141540396499	TRUE	Healthy vs. Pre treatment	NA
GPR146	120.54538526475544	-0.9140521046993452	0.39704791251165017	-2.302120413924919	0.02132838250120097	0.03747121340991488	TRUE	Healthy vs. Pre treatment	NA
DBF4B	135.23895189071814	-0.9141630877327924	0.25861073708722404	-3.5348999737178897	4.079295452584229e-4	0.0010849095628552	TRUE	Healthy vs. Pre treatment	NA
CABLES1	654.6447146812068	-0.914974970300154	0.17455737271527924	-5.2416861921528275	1.5911580781514914e-7	9.711277119101815e-7	TRUE	Healthy vs. Pre treatment	NA
IKZF4	181.76318030145632	-0.9151028014518932	0.1424632975472857	-6.423428470397134	1.3323876809267983e-10	1.7974369259730415e-9	TRUE	Healthy vs. Pre treatment	NA
RP11-498C9.15:ENSG00000263731	165.49753560956574	-0.915130709410534	0.16525192570242866	-5.537791499376667	3.0630960719838e-8	2.21341788932675e-7	TRUE	Healthy vs. Pre treatment	NA
TRMT44	434.7068636515821	-0.9155243463451884	0.18851018910915537	-4.856630565550287	1.1940006151843298e-6	5.8860499076665005e-6	TRUE	Healthy vs. Pre treatment	NA
AK125701	29.20198989339168	-0.9160423359809032	0.2633505023042629	-3.4784149943353846	5.043883858022697e-4	0.00131201345939869	TRUE	Healthy vs. Pre treatment	NA
ADAMTS2	3400.8063541725805	-0.9166811232728356	0.2764595492812984	-3.315787519931568	9.138528188509168e-4	0.00224543084908212	TRUE	Healthy vs. Pre treatment	NA
LDLR	398.86936745114974	-0.916786683145019	0.22555766115265705	-4.064533558558844	4.812861415782979e-5	1.608755675907909e-4	TRUE	Healthy vs. Pre treatment	NA
DIP2C	1886.800128199199	-0.9168143206362814	0.14227267230187804	-6.4440648074070035	1.1631537869882347e-10	1.5852653275447291e-9	TRUE	Healthy vs. Pre treatment	NA
HPCAL1	562.786570924606	-0.917169778350028	0.21379560503421416	-4.289937476512912	1.787234268252215e-5	6.605944451076652e-5	TRUE	Healthy vs. Pre treatment	NA
BAG6	2312.687332740659	-0.917706348391512	0.12525138064246857	-7.326916028264109	2.3550928401283173e-13	6.896402851160182e-12	TRUE	Healthy vs. Pre treatment	NA
KCNE1L	4.747431369793288	-0.9178955886834296	0.40913231064567296	-2.243517719817462	0.02486344849353278	0.0429148430232061	TRUE	Healthy vs. Pre treatment	NA
MDC1	1040.0282581584293	-0.917941323029938	0.14525890567669392	-6.319346264889405	2.6267211322919774e-10	3.254040029687357e-9	TRUE	Healthy vs. Pre treatment	NA
HMHA1	1536.0374081962311	-0.9187464060100428	0.2940822270418201	-3.1241140114169226	0.00178341339033818	0.00409020393110625	TRUE	Healthy vs. Pre treatment	NA
LOC284023	53.68200200589594	-0.91943269157526	0.2613854449118666	-3.5175359205072505	4.3557339370162385e-4	0.00115185225823948	TRUE	Healthy vs. Pre treatment	NA
AK128656	147.3305058013169	-0.9196326286735366	0.25641270194452154	-3.58653304496792	3.3510361627203314e-4	9.124390086159854e-4	TRUE	Healthy vs. Pre treatment	NA
AX747393	30.550461077593983	-0.91968379145904	0.2900214837430789	-3.1710884986498433	0.00151868867988689	0.00354584259575884	TRUE	Healthy vs. Pre treatment	NA
CTB-58E17.1:ENSG00000261005	42.21458652789307	-0.9198037649586857	0.297432839804712	-3.092475483079168	0.0019849462911739	0.00450330948754961	TRUE	Healthy vs. Pre treatment	NA
GTSE1-AS1	9.879562628857384	-0.9200503311264766	0.31105822307969155	-2.957807454878839	0.00309835591973646	0.00671768345665761	TRUE	Healthy vs. Pre treatment	NA
GPR176	364.9480171791819	-0.9207432407890088	0.18996719882654964	-4.846853806744276	1.2543478947806312e-6	6.1463675275059935e-6	TRUE	Healthy vs. Pre treatment	NA
YDJC	71.97975575067339	-0.9210117701144432	0.3004598240334822	-3.065340842414288	0.00217422062713877	0.00488849766522547	TRUE	Healthy vs. Pre treatment	NA
SZT2	2421.148124615183	-0.9210601591528118	0.20620169050640655	-4.466792473382729	7.940108537184572e-6	3.2043833937666066e-5	TRUE	Healthy vs. Pre treatment	NA
ARHGEF19	70.00601243244652	-0.9212714617193736	0.3394484030450827	-2.7140250284135763	0.00664711439824166	0.01328293112140809	TRUE	Healthy vs. Pre treatment	NA
RPS16	1817.3987588855125	-0.9217154609370142	0.2326075102522976	-3.962535259232499	7.415805080652596e-5	2.3679491214927427e-4	TRUE	Healthy vs. Pre treatment	NA
PYCR1	229.43211270776237	-0.9223155898786396	0.33791450965614467	-2.7294347047043654	0.00634430116194487	0.01273351888249576	TRUE	Healthy vs. Pre treatment	NA
BC022468	12.458349294401181	-0.92305841702421	0.3011830472157801	-3.0647754764327506	0.0021783346085599	0.00489605920694477	TRUE	Healthy vs. Pre treatment	NA
AK055408	21.14897682404184	-0.9240208730205716	0.3535210476458645	-2.6137648074244177	0.00895506578376309	0.01737280985779926	TRUE	Healthy vs. Pre treatment	NA
GPX3	7035.350486674994	-0.92405767474765	0.27712838378944077	-3.3344028573043576	8.548275319406291e-4	0.00211047347624519	TRUE	Healthy vs. Pre treatment	NA
TSKU	1521.9615193921811	-0.924553048126504	0.3308801711496263	-2.794223192384698	0.00520245585346786	0.01066609778321819	TRUE	Healthy vs. Pre treatment	NA
POLD1	254.0622342335565	-0.9250678544589486	0.26498723948589975	-3.4909901935416494	4.812339165089709e-4	0.00125730154144944	TRUE	Healthy vs. Pre treatment	NA
SRM	420.2147757823262	-0.9253175325406175	0.24295952226248987	-3.8085254857429223	1.3979793963321554e-4	4.17749388506772e-4	TRUE	Healthy vs. Pre treatment	NA
TRIM45	117.98152763622036	-0.9253763717220296	0.3189963620502273	-2.9008994515627897	0.00372093252636207	0.00793212305450835	TRUE	Healthy vs. Pre treatment	NA
KCNC3	71.45201444766015	-0.9256932147911204	0.39038419041980776	-2.3712364319765538	0.01772868618583161	0.03181275391992039	TRUE	Healthy vs. Pre treatment	NA
SCAND2P	522.6661958850488	-0.9258080082005968	0.184853036235284	-5.008346235775177	5.489970930455109e-7	2.9381835114103876e-6	TRUE	Healthy vs. Pre treatment	NA
VARS	903.9819691302798	-0.9258558339364952	0.1931610750534351	-4.793180166761709	1.6415807569374712e-6	7.80718725661412e-6	TRUE	Healthy vs. Pre treatment	NA
CLEC18B	18.541281829267973	-0.9258634141316672	0.335159593947911	-2.7624553521674233	0.00573684074132563	0.0116324600125501	TRUE	Healthy vs. Pre treatment	NA
RPS28	2506.656365175275	-0.9262520610194536	0.26664589192854243	-3.4737158495870504	5.133043128956901e-4	0.00133237070920283	TRUE	Healthy vs. Pre treatment	NA
TAS1R1	4.228206578571857	-0.9265741635456992	0.3912295797656285	-2.368364283960268	0.01786693413860883	0.03202850977688118	TRUE	Healthy vs. Pre treatment	NA
PGF	486.3185910041347	-0.926705354531724	0.344761134733607	-2.687963523637253	0.00718892491822692	0.01424458674285219	TRUE	Healthy vs. Pre treatment	NA
LOC100129726	69.71398833453165	-0.9274512990121102	0.23902551040980133	-3.8801352099281186	1.0439841332258614e-4	3.205651729458615e-4	TRUE	Healthy vs. Pre treatment	NA
BAP1	1115.6060086887894	-0.927768513364568	0.1390418030384319	-6.672586898978345	2.5133313425528278e-11	4.148799526723702e-10	TRUE	Healthy vs. Pre treatment	NA
RPLP2	4799.274552384363	-0.9284170127826366	0.209214789190372	-4.437626117997982	9.095643008702334e-6	3.617728200350272e-5	TRUE	Healthy vs. Pre treatment	NA
STXBP6	111.00900153239158	-0.9286340647092762	0.332390998560024	-2.793800279587238	0.00520926402722121	0.01067781762930673	TRUE	Healthy vs. Pre treatment	NA
RNASEH2C	538.7517529178134	-0.9286968456878104	0.19579029381073904	-4.7433242353961464	2.10239361613717e-6	9.745242067596962e-6	TRUE	Healthy vs. Pre treatment	NA
LINC00893	313.4680169526729	-0.9287199778603088	0.23654782457931783	-3.926140430637932	8.631977157456655e-5	2.7081011255334345e-4	TRUE	Healthy vs. Pre treatment	NA
ZNF70	633.0816852349773	-0.9294795257833656	0.2144736763881835	-4.333769726132115	1.465774958806347e-5	5.5298021155662405e-5	TRUE	Healthy vs. Pre treatment	NA
PTCH1	391.8712327695665	-0.9294911573884804	0.198611180223192	-4.679953849244298	2.8693950015683464e-6	1.2879356499696749e-5	TRUE	Healthy vs. Pre treatment	NA
RAMP2	376.150192057368	-0.9298134704804284	0.23965375697228125	-3.87982012978821	1.0453373809948502e-4	3.20901514589458e-4	TRUE	Healthy vs. Pre treatment	NA
MAGI1	1176.734546064085	-0.929893229719227	0.25118821492729704	-3.701977937095384	2.139252245722231e-4	6.108000755885646e-4	TRUE	Healthy vs. Pre treatment	NA
ZHX3	1977.4914003503793	-0.9300369077785908	0.17488624636313535	-5.317953396103281	1.049409380026307e-7	6.671269705133114e-7	TRUE	Healthy vs. Pre treatment	NA
MRPL4	213.5870431499169	-0.9300716107651712	0.1785139673804549	-5.210077532941564	1.887617323239787e-7	1.1347167320188529e-6	TRUE	Healthy vs. Pre treatment	NA
PEX10	292.7169825254417	-0.9302461314135438	0.18062704131352256	-5.150093389388321	2.6035678729021813e-7	1.5116767931682864e-6	TRUE	Healthy vs. Pre treatment	NA
ADORA1	126.12154581884624	-0.9302606058248704	0.3100353184436652	-3.000498815730579	0.0026953780185464	0.00592807391733598	TRUE	Healthy vs. Pre treatment	NA
MPV17L	96.88499180725084	-0.9303107771282076	0.2553679509402607	-3.643020879099426	2.6945697181102857e-4	0.00075093999509838005	TRUE	Healthy vs. Pre treatment	NA
LRRC23	139.2909371740052	-0.9306883579401316	0.19336572318295384	-4.813098943392137	1.4860766614412044e-6	7.137035495814239e-6	TRUE	Healthy vs. Pre treatment	NA
MAFB	4058.297259706814	-0.9308943115466518	0.25137162491363546	-3.703259315232903	2.1284711553066005e-4	6.080768843136032e-4	TRUE	Healthy vs. Pre treatment	NA
RBPMS	687.0467637558583	-0.930907777738114	0.26106081140115917	-3.5658656415789434	3.6265714478598166e-4	9.7847398747015e-4	TRUE	Healthy vs. Pre treatment	NA
SCD5	125.54426321827636	-0.931139872647028	0.2401359665672042	-3.87755272963844	1.0551246424087768e-4	3.2375361772797e-4	TRUE	Healthy vs. Pre treatment	NA
ATP6V0E2-AS1	44.538545562386	-0.9314967549970252	0.23548209726722308	-3.9557009463015382	7.631057318199985e-5	2.4287522323675548e-4	TRUE	Healthy vs. Pre treatment	NA
ZDHHC12	197.17080281541513	-0.9315376043909036	0.28605617343092826	-3.2564848827352244	0.00112800937008808	0.00271135307056931	TRUE	Healthy vs. Pre treatment	NA
SNX29P2	350.64795096564245	-0.9320537939612388	0.2734317430799265	-3.408725641955884	6.52670839208202e-4	0.00165782291725121	TRUE	Healthy vs. Pre treatment	NA
SLC35C1	468.4661613391598	-0.9322872246507512	0.18961334007596145	-4.916780772266685	8.797898103771493e-7	4.467696905708052e-6	TRUE	Healthy vs. Pre treatment	NA
EFHD2	1653.9328378198695	-0.9325796443111852	0.2677649678389362	-3.4828291835104537	4.961448277593374e-4	0.00129263305484821	TRUE	Healthy vs. Pre treatment	NA
LINC00094	390.5784489168402	-0.9326347282095496	0.15599203428951317	-5.978733032474131	2.248797459555083e-9	2.1884938858884067e-8	TRUE	Healthy vs. Pre treatment	NA
FOXRED2	308.4017688602362	-0.9326414647445952	0.1990511931483689	-4.685435188772882	2.7936569319328816e-6	1.2571134862097793e-5	TRUE	Healthy vs. Pre treatment	NA
PFKP	2639.006208203273	-0.9328959354878772	0.24681173008073132	-3.7797876753375137	1.569621501536225e-4	4.639372346864625e-4	TRUE	Healthy vs. Pre treatment	NA
PP7080	46.47614961531367	-0.9330465219135026	0.35803366994814273	-2.6060301033940303	0.00915984108135669	0.01772963105011065	TRUE	Healthy vs. Pre treatment	NA
POLD2	556.3028520875238	-0.9332331379948052	0.17209191964083084	-5.422875983616983	5.8647683485467343e-8	3.970949590374617e-7	TRUE	Healthy vs. Pre treatment	NA
TBC1D25	330.2694580565452	-0.93329276151187	0.15689647585962166	-5.948462235358972	2.706733184444506e-9	2.5966850329043146e-8	TRUE	Healthy vs. Pre treatment	NA
NR2F1-AS1	58.41955963054033	-0.9332952211524832	0.22607057761946447	-4.1283356329697245	3.65398495637573e-5	1.2601480911788725e-4	TRUE	Healthy vs. Pre treatment	NA
TMEM222	375.3241384885099	-0.9338680597594988	0.1676260437588113	-5.571139417352084	2.530787013211126e-8	1.870220051583787e-7	TRUE	Healthy vs. Pre treatment	NA
AK310634	78.6567977373197	-0.9340193659633056	0.2887364861777797	-3.234850497516323	0.00121706439474187	0.00289863843265431	TRUE	Healthy vs. Pre treatment	NA
LIMK1	697.3516798229062	-0.9346244195883708	0.27010759108141674	-3.460193087674656	5.39788175187773e-4	0.00139482120143302	TRUE	Healthy vs. Pre treatment	NA
PUSL1	108.60425630225632	-0.9346610188856912	0.2446622994931472	-3.820208592913476	1.333388589697616e-4	3.9979175663818313e-4	TRUE	Healthy vs. Pre treatment	NA
CENPT	803.8984979126676	-0.9350473911886288	0.23828514735217896	-3.924069131369963	8.706573314579003e-5	2.728878074130426e-4	TRUE	Healthy vs. Pre treatment	NA
RNF168	1822.3807038755929	-0.935141963380161	0.19159994976472408	-4.880700462231187	1.0570969893153453e-6	5.281704778543415e-6	TRUE	Healthy vs. Pre treatment	NA
BIN3	391.6239507524757	-0.935604263677091	0.2124321685655048	-4.4042494599333315	1.0615073884767236e-5	4.14619529273027e-5	TRUE	Healthy vs. Pre treatment	NA
MAU2	1288.895522754165	-0.9356135572085724	0.20909184141643444	-4.474653582227402	7.653529729149383e-6	3.101526725334392e-5	TRUE	Healthy vs. Pre treatment	NA
ACACB	5006.804772297498	-0.935676486629752	0.3977375614997146	-2.3524971669803514	0.01864783181963748	0.03324457898839943	TRUE	Healthy vs. Pre treatment	NA
CBX8	45.02342881414358	-0.9358759315114524	0.34827098810944257	-2.687206122427165	0.00720524743935935	0.01426970184887195	TRUE	Healthy vs. Pre treatment	NA
MOCS1	561.36939790984	-0.9360261556822566	0.2709911585671424	-3.454083744397665	5.521658846192387e-4	0.00142360839185935	TRUE	Healthy vs. Pre treatment	NA
BC046483	21.0839263960331	-0.9364379389119284	0.3356570424371298	-2.7898653104748363	0.00527299726192926	0.01079601208295984	TRUE	Healthy vs. Pre treatment	NA
ZFAND2B	414.1706647783608	-0.9369064349195624	0.2386063069727341	-3.926578667623501	8.616272000591401e-5	2.705106943341142e-4	TRUE	Healthy vs. Pre treatment	NA
ECT2L	22.752557245578046	-0.9369345019262006	0.4032694242496972	-2.3233462434436083	0.02016055945821278	0.03565003648183874	TRUE	Healthy vs. Pre treatment	NA
C1orf51	89.9211558511822	-0.9369532073128164	0.34883555574116343	-2.6859452595710662	0.00723249369651217	0.01431351772536166	TRUE	Healthy vs. Pre treatment	NA
JUNB	1799.83918917713	-0.9370919221329465	0.28393325007345843	-3.300395152348323	9.654878176993204e-4	0.00235955862094158	TRUE	Healthy vs. Pre treatment	NA
KIAA2013	877.359992334244	-0.93717142450656	0.1872013893516184	-5.006220454626439	5.550917947618161e-7	2.9675186109144258e-6	TRUE	Healthy vs. Pre treatment	NA
KIAA0513	1168.6122039727225	-0.9374286486542808	0.23849290321315236	-3.930635402666286	8.472166472524778e-5	2.6652307553724216e-4	TRUE	Healthy vs. Pre treatment	NA
ZNF835	68.48237300163191	-0.9382460305110908	0.23565078183334973	-3.981510365514554	6.847873417618123e-5	2.2082303317182345e-4	TRUE	Healthy vs. Pre treatment	NA
LOC728752	14.129488793376792	-0.9383616820871764	0.26091753572820803	-3.5963917851218965	3.2266172185493717e-4	8.812602542871301e-4	TRUE	Healthy vs. Pre treatment	NA
PCDHGA6	222.9165155333693	-0.9391734808398532	0.2305468899657797	-4.073676643303476	4.6276722226675826e-5	1.5542908026717133e-4	TRUE	Healthy vs. Pre treatment	NA
SEMA4F	332.0364094183112	-0.9394492222942566	0.18928790057530936	-4.963070642333481	6.938733016847118e-7	3.6242605218303464e-6	TRUE	Healthy vs. Pre treatment	NA
LRRC8A	993.8575214644312	-0.9395962116633656	0.18175956840253063	-5.169445657917197	2.3478939281565834e-7	1.37588835016989e-6	TRUE	Healthy vs. Pre treatment	NA
AK124973	16.851215554465707	-0.9402196641322416	0.3072019802017816	-3.0605911573703746	0.00220900505307548	0.0049587270878138	TRUE	Healthy vs. Pre treatment	NA
VAMP1	544.3672883533434	-0.940245364921102	0.26483354230101747	-3.5503258263728243	3.8475463576557247e-4	0.00103169094314055	TRUE	Healthy vs. Pre treatment	NA
TFAP2A	13.169526827017824	-0.9402782554888072	0.3045898860547928	-3.087030458127753	0.00202166880833033	0.00457547883370933	TRUE	Healthy vs. Pre treatment	NA
C6orf195	30.83196259827704	-0.9404635780719988	0.2647169280208124	-3.5527141581140524	3.8127852294171904e-4	0.00102279061811066	TRUE	Healthy vs. Pre treatment	NA
ROM1	70.8011058214835	-0.9406617358183142	0.2698934114981475	-3.485308257792617	4.915703864607113e-4	0.00128156848321444	TRUE	Healthy vs. Pre treatment	NA
